【  卫视频道  】,#genre#
广西卫视,http://171.104.195.8:8181/tsfile/live/0113_1.m3u8
广西卫视,http://110.72.60.81:808/hls/18/index.m3u8
广西卫视,http://171.104.193.221:8181/tsfile/live/0113_1.m3u8
广西卫视,http://110.7.128.176:8096/tsfile/live/0113_1.m3u8
广西卫视,http://180.152.243.88:8888/udp/239.45.0.5:5140
广西卫视,http://180.136.215.63:8088/udp/239.81.0.107:4056
广西卫视,http://222.217.124.147:8088/udp/239.81.0.107:4056
广西卫视,http://60.220.167.143:8084/rtp/226.0.2.231:9760
广西卫视,http://180.142.179.26:8138/udp/239.81.0.107:4056
广西卫视,http://117.89.53.65:3333/rtp/239.49.8.209:6000
广西卫视,http://60.220.167.143:8083/rtp/226.0.2.231:9760
广西卫视,http://60.220.167.202:8083/rtp/226.0.2.231:9760
康巴卫视,http://171.213.36.122:8888/udp/239.93.0.41:5140
康巴卫视,http://125.71.122.30:8888/udp/239.93.0.41:5140
康巴卫视,http://182.149.106.60:8888/udp/239.93.0.41:5140
康巴卫视,http://118.114.200.254:5555/udp/239.93.0.41:5140
康巴卫视,http://125.70.93.249:9999/udp/239.93.0.41:5140
康巴卫视,http://171.213.36.107:8888/udp/239.93.0.41:5140
康巴卫视,http://118.114.168.248:4455/udp/239.93.0.41:5140
康巴卫视,http://118.113.228.108:50002/udp/239.93.0.41:5140
康巴卫视,http://118.114.96.50:8889/udp/239.93.0.41:5140
康巴卫视,http://171.217.146.255:8888/udp/239.93.0.41:5140
康巴卫视,http://222.209.51.123:8888/udp/239.93.0.41:5140
康巴卫视,http://118.112.149.50:4022/udp/239.93.0.41:5140
康巴卫视,http://182.149.106.41:8888/udp/239.93.0.41:5140
康巴卫视,http://171.88.21.30:8888/udp/239.93.0.41:5140
康巴卫视,http://125.71.114.181:4000/udp/239.93.0.41:5140
延边卫视,http://171.104.193.221:8181/tsfile/live/1011_1.m3u8
延边卫视,http://171.104.195.8:8181/tsfile/live/1011_1.m3u8
延边卫视,http://171.38.86.11:8181/tsfile/live/1036_1.m3u8
延边卫视,http://106.40.103.220:8888/udp/239.29.0.133:5000
延边卫视,http://36.49.53.3:8800/rtp/239.37.0.116:5540
新疆卫视,http://113.64.145.131:8081/hls/82/index.m3u8
新疆卫视,http://110.72.68.189:8181/tsfile/live/0110_1.m3u8
新疆卫视,http://113.64.145.131:8081/hls/104/index.m3u8
新疆卫视,http://171.104.195.8:8181/tsfile/live/0110_1.m3u8
新疆卫视,http://111.225.95.194:8800/hls/59/index.m3u8
新疆卫视,http://221.205.200.119:8084/rtp/226.0.2.67:8448
新疆卫视,http://223.10.30.103:8083/udp/239.1.1.59:8059
新疆卫视,http://60.220.167.143:8084/rtp/226.0.2.67:8448
新疆卫视,http://223.10.20.94:8084/udp/239.1.1.59:8059
新疆卫视,http://60.220.167.202:8083/rtp/226.0.2.67:8448
新疆卫视,http://60.220.167.143:8083/rtp/226.0.2.67:8448
新疆卫视,http://223.10.22.26:8083/udp/239.1.1.59:8059
新疆卫视,http://60.223.72.166:8001/rtp/226.0.2.67:8448
新疆卫视,http://60.223.72.168:8003/rtp/226.0.2.67:8448
新疆卫视,http://221.205.200.119:8083/rtp/226.0.2.67:8448
新疆卫视W,http://222.218.159.142:8181/tsfile/live/1045_1.m3u8
旅游卫视,http://110.72.60.81:808/hls/53/index.m3u8
旅游卫视,http://121.24.99.131:8090/hls/52/index.m3u8
旅游卫视,http://59.48.75.130:3052/tsfile/live/0114_1.m3u8
旅游卫视,http://61.175.237.198:9901/tsfile/live/0114_1.m3u8
旅游卫视,http://222.182.114.73:4022/rtp/235.254.198.44:1452
旅游卫视,http://219.152.155.59:4022/rtp/235.254.198.44:1452
旅游卫视,http://14.105.65.166:7980/rtp/235.254.198.44:1452
星空卫视,http://171.38.86.11:8181/tsfile/live/1004_1.m3u8
星空卫视,http://119.34.189.27:33333/udp/224.1.100.13:11111
本港卫视台,http://113.64.145.131:8081/hls/135/index.m3u8
本港卫视台,http://110.72.68.189:8181/tsfile/live/1059_1.m3u8
江苏卫视,http://110.72.68.189:8181/tsfile/live/0127_1.m3u8
江苏卫视,http://110.72.75.149:808/hls/30/index.m3u8
江苏卫视,http://118.81.80.44:9999/tsfile/live/0127_1.m3u8
江苏卫视,http://110.72.60.81:808/hls/33/index.m3u8
江苏卫视,http://171.104.193.221:8181/tsfile/live/0127_2.m3u8
江苏卫视,http://117.70.233.138:888/hls/37/index.m3u8
江苏卫视,http://113.65.7.195:8888/udp/239.77.0.126:5146
江苏卫视,http://180.152.243.88:8888/udp/239.45.3.177:5140
江苏卫视,http://223.240.51.168:4022/rtp/238.1.78.165:7192
江苏卫视,http://116.30.249.206:8888/udp/239.77.0.126:5146
江苏卫视,http://27.16.188.107:4022/rtp/239.69.1.174:10680
江苏卫视,http://61.141.138.165:8888/udp/239.77.0.126:5146
江苏卫视,http://14.115.91.236:6868/udp/239.77.0.126:5146
江苏卫视,http://171.104.193.221:8181/tsfile/live/0127_1.m3u8
江苏卫视,http://171.104.195.8:8181/tsfile/live/0127_1.m3u8
江苏卫视+,http://111.225.93.23:8800/hls/32/index.m3u8
江苏卫视K1,http://222.218.159.142:8181/tsfile/live/faacts/1105_1.m3u8
江西卫视,http://110.72.68.189:8181/tsfile/live/0138_1.m3u8
江西卫视,http://222.218.159.142:8181/tsfile/live/1037_1.m3u8
江西卫视,http://111.225.95.194:8800/hls/42/index.m3u8
江西卫视,http://222.218.159.142:8181/tsfile/live/0138_1.m3u8
江西卫视,http://110.72.60.81:808/hls/37/index.m3u8
江西卫视,http://171.8.245.48:808/hls/49/index.m3u8
江西卫视,http://171.104.193.221:8181/tsfile/live/0138_1.m3u8
江西卫视,http://171.104.195.8:8181/tsfile/live/0138_1.m3u8
江西卫视,http://180.152.243.88:8888/udp/239.45.1.122:5140
江西卫视,http://223.240.51.168:4022/rtp/238.1.78.26:6136
江西卫视,http://60.220.167.202:8084/rtp/226.0.2.54:8344
江西卫视,http://113.133.233.149:8014/rtp/239.111.205.16:5140
江西卫视,http://113.65.7.195:8888/udp/239.77.1.219:5146
江西卫视,http://14.216.233.242:8888/udp/239.77.1.219:5146
江西卫视,http://223.10.20.94:8084/udp/239.1.1.52:8052
河东卫视,http://111.162.224.115:9999/udp/225.1.2.2:5002
河北卫视,http://121.24.99.131:8090/hls/25/index.m3u8
河北卫视,http://117.70.233.138:888/hls/39/index.m3u8
河北卫视,http://110.72.60.81:808/hls/48/index.m3u8
河北卫视,http://171.104.195.8:8181/tsfile/live/0117_1.m3u8
河北卫视,http://59.48.75.130:3052/tsfile/live/0117_1.m3u8
河北卫视,http://223.240.51.168:4022/rtp/238.1.78.245:7832
河北卫视,http://180.152.243.88:8888/udp/239.45.1.44:5140
河北卫视,http://110.72.68.189:8181/tsfile/live/0117_1.m3u8
河北卫视,http://60.220.167.143:8084/rtp/226.0.2.178:9336
河北卫视,http://171.122.20.123:8082/rtp/226.0.2.178:9336
河北卫视,http://60.220.167.202:8083/rtp/226.0.2.178:9336
河北卫视,http://116.179.156.241:8085/rtp/226.0.2.178:9336
河北卫视,http://60.220.167.143:8083/rtp/226.0.2.178:9336
河北卫视,http://113.65.7.195:8888/udp/239.77.1.214:5146
河北卫视,http://113.133.233.149:8014/rtp/239.112.205.200:5140
河南卫视,http://111.225.93.23:8800/hls/39/index.m3u8
河南卫视,http://110.72.75.149:808/hls/49/index.m3u8
河南卫视,http://113.64.145.131:8081/hls/96/index.m3u8
河南卫视,http://110.72.60.81:808/hls/43/index.m3u8
河南卫视,http://171.104.195.8:8181/tsfile/live/0139_1.m3u8
河南卫视,http://223.240.51.168:4022/rtp/238.1.79.65:4632
河南卫视,http://180.152.243.88:8888/udp/239.45.0.3:5140
河南卫视,http://113.65.7.195:8888/udp/239.77.1.229:5146
河南卫视,http://223.10.30.103:8083/udp/239.1.1.34:8034
河南卫视,http://14.115.91.236:6868/udp/239.77.1.229:5146
河南卫视,http://223.10.22.26:8083/udp/239.1.1.34:8034
河南卫视,http://115.204.73.138:8888/rtp/233.50.201.144:5140
河南卫视,http://180.113.159.91:8800/rtp/239.49.8.197:6000
河南卫视,http://219.156.50.70:9999/rtp/225.1.4.98:1127
河南卫视,http://60.220.167.202:8084/rtp/226.0.2.52:8328
河南卫视4K,http://221.15.4.129:8888/rtp/225.1.4.254:1300
河南卫视4K,http://219.157.187.133:8888/rtp/225.1.4.254:1300
河南卫视4K,http://125.40.24.6:8888/rtp/225.1.4.254:1300
河南卫视4K,http://42.237.182.215:4000/rtp/225.1.4.254:1300
河南卫视4K,http://222.141.132.103:8888/rtp/225.1.4.254:1300
河南卫视4K,http://219.156.50.70:9999/rtp/225.1.4.254:1300
河西卫视,http://111.162.224.115:9999/udp/225.1.2.4:5002
浙江卫视,http://110.72.72.102:808/hls/34/index.m3u8
浙江卫视,http://111.225.95.194:8800/hls/31/index.m3u8
浙江卫视,http://110.72.68.189:8181/tsfile/live/0124_1.m3u8
浙江卫视,http://123.14.89.74:8888/hls/18/index.m3u8
浙江卫视,http://110.72.60.81:808/hls/30/index.m3u8
浙江卫视,http://117.70.233.138:888/hls/36/index.m3u8
浙江卫视,http://180.167.104.105:9901/tsfile/live/1023_1.m3u8
浙江卫视,http://171.8.245.48:808/hls/31/index.m3u8
浙江卫视,http://14.115.91.236:6868/udp/239.77.0.125:5146
浙江卫视,http://113.111.17.115:8888/udp/239.77.0.125:5146
浙江卫视,http://116.30.249.206:8888/udp/239.77.0.125:5146
浙江卫视,http://223.240.51.168:4022/rtp/238.1.78.164:7184
浙江卫视,http://113.65.7.195:8888/udp/239.77.1.150:5146
浙江卫视,http://60.220.167.143:8083/rtp/226.0.2.144:9064
浙江卫视,http://61.141.138.165:8888/udp/239.77.0.125:5146
海南卫视,http://110.72.68.189:8181/tsfile/live/1002_1.m3u8
海南卫视,http://180.152.243.88:8888/udp/239.45.1.81:5140
海南卫视,http://223.240.51.168:4022/rtp/238.1.79.49:4504
海南卫视,http://60.220.167.143:8083/rtp/226.0.2.212:9608
海南卫视,http://60.220.167.143:8084/rtp/226.0.2.212:9608
海南卫视,http://117.89.53.65:3333/rtp/239.49.8.212:6000
海南卫视,http://60.220.167.202:8083/rtp/226.0.2.212:9608
海南卫视,http://180.113.159.91:8800/rtp/239.49.8.212:6000
海南卫视,http://49.67.155.49:8888/rtp/239.49.8.212:6000
海南卫视,http://171.15.152.105:9000/rtp/239.16.20.97:10970
海南卫视,http://171.8.170.56:8800/rtp/239.16.20.97:10970
海南卫视,http://121.237.244.85:8000/rtp/239.49.8.212:6000
海南卫视,http://171.15.152.105:9000/rtp/239.16.10.43:2000
海南卫视,http://121.237.244.61:8000/rtp/239.49.8.212:6000
海南卫视,http://49.67.79.252:8818/rtp/239.49.8.212:6000
海南卫视W,http://222.218.159.142:8181/tsfile/live/1044_1.m3u8
海峡卫视,http://117.29.232.157:9999/rtp/239.61.2.151:8894
海峡卫视,http://117.28.177.45:8605/rtp/239.61.2.151:8894
海峡卫视,http://110.81.150.5:4022/rtp/239.61.2.151:8894
海峡卫视,http://110.72.68.189:8181/tsfile/live/0150_1.m3u8
深圳卫视,http://110.72.68.189:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://180.167.104.105:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://171.104.195.8:8181/tsfile/live/0126_2.m3u8
深圳卫视,http://110.72.60.81:808/hls/50/index.m3u8
深圳卫视,http://110.72.75.149:808/hls/1033/index.m3u8
深圳卫视,http://110.7.128.173:8096/tsfile/live/0126_1.m3u8
深圳卫视,http://117.70.233.138:888/hls/28/index.m3u8
深圳卫视,http://171.104.193.221:8181/tsfile/live/0126_2.m3u8
深圳卫视,http://14.115.91.236:6868/udp/239.77.0.130:5146
深圳卫视,http://116.30.249.206:8888/udp/239.77.0.130:5146
深圳卫视,http://113.111.17.115:8888/udp/239.77.0.130:5146
深圳卫视,http://110.7.128.176:8096/tsfile/live/0126_1.m3u8
深圳卫视,http://118.81.80.44:9999/tsfile/live/0126_1.m3u8
深圳卫视,http://171.104.195.8:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://223.240.51.168:4022/rtp/238.1.78.156:7120
深圳卫视W,http://222.218.159.142:8181/tsfile/live/1071_1.m3u8
湖北卫视,http://110.72.72.102:808/hls/27/index.m3u8
湖北卫视,http://171.8.245.48:808/hls/47/index.m3u8
湖北卫视,http://110.72.68.189:8181/tsfile/live/0132_1.m3u8
湖北卫视,http://118.81.80.44:9999/tsfile/live/0132_1.m3u8
湖北卫视,http://171.104.193.221:8181/tsfile/live/0132_1.m3u8
湖北卫视,http://111.225.93.23:8800/hls/45/index.m3u8
湖北卫视,http://171.104.195.8:8181/tsfile/live/0132_1.m3u8
湖北卫视,http://14.115.91.236:6868/udp/239.77.0.128:5146
湖北卫视,http://116.30.249.206:8888/udp/239.77.1.174:5146
湖北卫视,http://223.240.51.168:4022/rtp/238.1.78.168:7216
湖北卫视,http://116.30.249.206:8888/udp/239.77.0.128:5146
湖北卫视,http://113.65.7.195:8888/udp/239.77.1.174:5146
湖北卫视,http://61.141.138.165:8888/udp/239.77.0.128:5146
湖北卫视,http://113.65.7.195:8888/udp/239.77.0.128:5146
湖北卫视,http://183.7.117.51:4022/udp/239.77.0.128:5146
湖南卫视,http://113.218.218.5:8001/tsfile/live/0128_1.m3u8
湖南卫视,http://110.72.72.102:808/hls/25/index.m3u8
湖南卫视,http://110.72.68.189:8181/tsfile/live/0128_1.m3u8
湖南卫视,http://111.225.93.23:8800/hls/30/index.m3u8
湖南卫视,http://110.72.60.81:808/hls/39/index.m3u8
湖南卫视,http://171.104.195.8:8181/tsfile/live/0128_1.m3u8
湖南卫视,http://180.143.83.235:8181/tsfile/live/0128_1.m3u8
湖南卫视,http://223.240.51.168:4022/rtp/238.1.78.160:7152
湖南卫视,http://180.152.243.88:8888/udp/239.45.3.228:5140
湖南卫视,http://113.65.7.195:8888/udp/239.77.0.127:5146
湖南卫视,http://113.65.7.195:8888/udp/239.77.1.129:5146
湖南卫视,http://61.141.138.165:8888/udp/239.77.0.127:5146
湖南卫视,http://113.206.196.64:8002/udp/225.0.4.75:7980
湖南卫视,http://113.111.17.115:8888/udp/239.77.0.127:5146
湖南卫视,http://116.30.249.206:8888/udp/239.77.0.127:5146
湖南卫视F,http://118.254.159.80:8888/udp/239.76.253.100:9000
湖南卫视F,http://118.254.159.80:8888/udp/239.76.245.115:1234
湖南卫视F,http://118.254.159.110:8888/udp/239.76.245.115:1234
湖南卫视F,http://175.15.134.49:8888/udp/239.76.245.115:1234
湖南卫视F,http://175.15.134.49:8888/udp/239.76.252.115:9000
湖南卫视F,http://118.254.159.80:8888/udp/239.76.252.115:9000
湖南卫视F,http://118.251.69.109:4022/udp/239.76.252.115:9000
湖南卫视F,http://118.251.69.109:4022/udp/239.76.253.100:9000
湖南卫视F,http://118.251.69.109:4022/udp/239.76.245.115:1234
湖南卫视F,http://118.254.159.110:8888/udp/239.76.252.115:9000
湖南卫视F,http://118.254.159.110:8888/udp/239.76.253.100:9000
湖南卫视F20M,http://118.254.159.80:8888/udp/239.76.246.100:1234
湖南卫视F20M,http://118.254.159.110:8888/udp/239.76.246.100:1234
湖南卫视F20M,http://118.251.69.109:4022/udp/239.76.246.100:1234
湖南卫视W,http://222.218.159.142:8181/tsfile/live/1073_1.m3u8
澳亚卫视,http://119.34.189.27:33333/udp/224.1.100.12:11111
甘肃卫视,http://222.218.159.142:8181/tsfile/live/0141_1.m3u8
甘肃卫视,http://110.72.72.152:808/hls/19/index.m3u8
甘肃卫视,http://110.72.68.189:8181/tsfile/live/0141_1.m3u8
甘肃卫视,http://223.240.51.168:4022/rtp/238.1.79.36:4400
甘肃卫视,http://171.8.170.56:8800/rtp/239.16.10.114:2000
甘肃卫视,http://171.15.152.105:9000/rtp/239.16.20.102:11020
甘肃卫视,http://171.15.152.105:9000/rtp/239.16.10.114:2000
甘肃卫视,http://171.8.170.56:8800/rtp/239.16.20.102:11020
甘肃卫视,http://36.6.150.75:8888/rtp/238.1.79.36:4400
甘肃卫视,http://180.136.215.63:8088/udp/239.81.0.207:4056
甘肃卫视,http://117.29.232.157:9999/rtp/239.61.2.225:9338
甘肃卫视,http://1.193.59.13:8800/rtp/239.16.10.114:2000
甘肃卫视,http://118.254.159.110:8888/udp/239.76.246.94:1234
甘肃卫视,http://175.15.134.49:8888/udp/239.76.246.94:1234
甘肃卫视,http://111.73.20.160:8688/udp/239.252.219.140:5140
福建卫视w,http://222.218.159.142:8181/tsfile/live/1043_1.m3u8
西藏卫视,http://110.72.68.189:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://171.104.195.8:8181/tsfile/live/0116_2.m3u8
西藏卫视,http://180.143.83.235:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://60.220.167.143:8083/rtp/226.0.2.66:8440
西藏卫视,http://60.223.72.166:8001/rtp/226.0.2.66:8440
西藏卫视,http://60.220.167.143:8084/rtp/226.0.2.66:8440
西藏卫视,http://60.220.167.202:8083/rtp/226.0.2.66:8440
西藏卫视,http://223.10.30.103:8083/udp/239.1.1.57:8057
西藏卫视,http://59.48.75.130:3052/tsfile/live/0111_1.m3u8
西藏卫视,http://60.220.167.249:8084/rtp/226.0.2.66:8440
西藏卫视,http://221.205.200.119:8084/rtp/226.0.2.66:8440
西藏卫视,http://223.10.20.94:8084/udp/239.1.1.57:8057
西藏卫视,http://223.10.22.26:8083/udp/239.1.1.57:8057
西藏卫视,http://60.223.72.168:8003/rtp/226.0.2.66:8440
西藏卫视,http://113.133.233.149:8014/rtp/239.112.205.54:5140
西藏卫视（藏语）,http://42.5.178.126:8888/rtp/232.0.0.104:1234
贵州卫视,http://110.7.128.173:8096/tsfile/live/0120_1.m3u8
贵州卫视,http://110.72.68.189:8181/tsfile/live/0120_1.m3u8
贵州卫视,http://111.225.93.23:8800/hls/43/index.m3u8
贵州卫视,http://110.72.60.81:808/hls/49/index.m3u8
贵州卫视,http://117.70.233.138:888/hls/38/index.m3u8
贵州卫视,http://171.104.195.8:8181/tsfile/live/0120_1.m3u8
贵州卫视,http://223.240.51.168:4022/rtp/238.1.78.244:7824
贵州卫视,http://180.152.243.88:8888/udp/239.45.1.80:5140
贵州卫视,http://60.220.167.143:8083/rtp/226.0.2.180:9352
贵州卫视,http://60.220.167.143:8084/rtp/226.0.2.180:9352
贵州卫视,http://223.10.20.94:8084/udp/239.1.1.43:8043
贵州卫视,http://113.111.17.115:8888/udp/239.77.1.221:5146
贵州卫视,http://223.10.30.103:8083/udp/239.1.1.43:8043
贵州卫视,http://223.10.22.26:8083/udp/239.1.1.43:8043
贵州卫视,http://60.220.167.202:8083/rtp/226.0.2.180:9352
边延卫视W,http://222.218.159.142:8181/tsfile/live/1046_1.m3u8
辽宁卫视,http://110.72.68.189:8181/tsfile/live/0121_1.m3u8
辽宁卫视,http://121.24.98.117:8090/hls/59/index.m3u8
辽宁卫视,http://171.104.193.221:8181/tsfile/live/0121_1.m3u8
辽宁卫视,http://118.81.80.44:9999/tsfile/live/0121_1.m3u8
辽宁卫视,http://110.72.75.149:808/hls/2/index.m3u8
辽宁卫视,http://117.70.233.138:888/hls/25/index.m3u8
辽宁卫视,http://110.72.60.81:808/hls/34/index.m3u8
辽宁卫视,http://171.104.195.8:8181/tsfile/live/0121_1.m3u8
辽宁卫视,http://110.7.128.210:8096/tsfile/live/0121_1.m3u8
辽宁卫视,http://180.152.243.88:8888/udp/239.45.1.123:5140
辽宁卫视,http://113.65.7.195:8888/udp/239.77.0.161:5146
辽宁卫视,http://223.240.51.168:4022/rtp/238.1.78.21:6096
辽宁卫视,http://14.115.91.236:6868/udp/239.77.0.161:5146
辽宁卫视,http://116.30.249.206:8888/udp/239.77.0.161:5146
辽宁卫视,http://60.220.167.143:8083/rtp/226.0.2.173:9296
重庆卫视,http://110.72.72.102:808/hls/33/index.m3u8
重庆卫视,http://110.72.68.189:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://121.24.98.117:8090/hls/78/index.m3u8
重庆卫视,http://113.64.145.131:8081/hls/76/index.m3u8
重庆卫视,http://117.70.233.138:888/hls/30/index.m3u8
重庆卫视,http://110.72.60.81:808/hls/45/index.m3u8
重庆卫视,http://180.152.243.88:8888/udp/239.45.1.84:5140
重庆卫视,http://223.240.51.168:4022/rtp/238.1.78.31:6176
重庆卫视,http://113.206.196.64:8002/udp/225.0.4.187:7980
重庆卫视,http://60.220.167.143:8083/rtp/226.0.2.174:9304
重庆卫视,http://123.144.22.226:8001/udp/225.0.4.187:7980
重庆卫视,http://219.152.155.59:4022/rtp/235.254.196.249:1268
重庆卫视,http://60.220.167.143:8084/rtp/226.0.2.174:9304
重庆卫视,http://222.182.114.73:4022/rtp/235.254.196.249:1268
重庆卫视,http://113.133.233.149:8014/rtp/239.112.205.179:5140
陕西卫视,http://110.72.75.149:808/hls/17/index.m3u8
陕西卫视,http://110.72.60.81:808/hls/41/index.m3u8
陕西卫视,http://110.72.68.189:8181/tsfile/live/0136_1.m3u8
陕西卫视,http://111.225.93.23:8800/hls/52/index.m3u8
陕西卫视,http://118.254.159.80:8888/udp/239.76.254.76:9000
陕西卫视,http://219.145.19.145:4000/rtp/239.111.205.35:5140
陕西卫视,http://171.15.152.105:9000/rtp/239.16.10.17:2000
陕西卫视,http://171.8.170.56:8800/rtp/239.16.10.17:2000
陕西卫视,http://171.8.170.56:8800/rtp/239.16.20.83:10830
陕西卫视,http://113.133.233.149:8014/rtp/239.111.205.35:5140
陕西卫视,http://118.254.159.110:8888/udp/239.76.254.76:9000
陕西卫视,http://175.15.134.49:8888/udp/239.76.254.76:9000
陕西卫视,http://1.193.59.13:8800/rtp/239.16.10.17:2000
陕西卫视,http://113.133.233.149:8009/rtp/239.111.205.35:5140
陕西卫视,http://171.15.152.105:9000/rtp/239.16.20.83:10830
青海卫视,http://110.72.75.149:808/hls/3/index.m3u8
青海卫视,http://110.72.68.189:8181/tsfile/live/0140_1.m3u8
青海卫视,http://111.225.93.23:8800/hls/55/index.m3u8
青海卫视,http://171.15.152.105:9000/rtp/239.16.10.107:2000
青海卫视,http://171.8.170.56:8800/rtp/239.16.20.101:11010
青海卫视,http://171.8.170.56:8800/rtp/239.16.10.107:2000
青海卫视,http://1.193.59.13:8800/rtp/239.16.10.107:2000
青海卫视,http://175.15.134.49:8888/udp/239.76.254.132:9000
青海卫视,http://1.193.59.13:8800/rtp/239.16.20.101:11010
青海卫视,http://117.29.232.157:9999/rtp/239.61.2.60:8354
青海卫视,http://171.15.152.105:9000/rtp/239.16.20.101:11010
青海卫视,http://110.81.150.5:4022/rtp/239.61.2.60:8354
青海卫视,http://117.28.177.45:8605/rtp/239.61.2.60:8354
青海卫视,http://118.254.159.110:8888/udp/239.76.254.132:9000
青海卫视,http://60.220.167.143:8083/rtp/226.0.2.59:8384
静海卫视,http://111.162.224.115:9999/udp/225.1.1.110:5002
黑龙江卫视,http://123.14.89.74:8888/hls/25/index.m3u8
黑龙江卫视,http://113.64.145.131:8081/hls/50/index.m3u8
黑龙江卫视,http://110.72.68.189:8181/tsfile/live/0143_1.m3u8
黑龙江卫视,http://171.104.193.221:8181/tsfile/live/0143_1.m3u8
黑龙江卫视,http://111.225.93.23:8800/hls/40/index.m3u8
黑龙江卫视,http://110.72.75.149:808/hls/43/index.m3u8
黑龙江卫视,http://110.72.60.81:808/hls/32/index.m3u8
黑龙江卫视,http://116.30.249.206:8888/udp/239.77.0.124:5146
黑龙江卫视,http://14.115.91.236:6868/udp/239.77.0.124:5146
黑龙江卫视,http://113.111.17.115:8888/udp/239.77.1.179:5146
黑龙江卫视,http://113.65.7.195:8888/udp/239.77.0.124:5146
黑龙江卫视,http://113.111.17.115:8888/udp/239.77.0.124:5146
黑龙江卫视,http://180.152.243.88:8888/udp/239.45.3.232:5140
黑龙江卫视,http://61.141.138.165:8888/udp/239.77.0.124:5146
黑龙江卫视,http://223.240.51.168:4022/rtp/238.1.78.159:7144
黑龙江卫视K1,http://222.218.159.142:8181/tsfile/live/faacts/1103_1.m3u8
黑龙江卫视清,http://117.89.53.65:3333/rtp/239.49.8.144:6000
黑龙江卫视清,http://114.223.177.7:8800/rtp/239.49.8.144:6000
黑龙江卫视清,http://117.81.138.100:8887/rtp/239.49.8.144:6000
黑龙江卫视清,http://222.95.95.247:4000/rtp/239.49.8.144:6000
黑龙江卫视清,http://58.209.115.56:8888/rtp/239.49.8.144:6000
黑龙江卫视清,http://58.215.3.254:8686/rtp/239.49.8.144:6000
黑龙江卫视清,http://121.233.254.158:8808/rtp/239.49.8.144:6000
黑龙江卫视清,http://180.103.179.163:8888/rtp/239.49.8.144:6000
